,orderx,EMOBON00001,EMOBON00084,EMOBON00086,EMOBON00088,EMOBON00091,EMOBON00092,EMOBON00093,EMOBON00094,EMOBON00095,EMOBON00097,EMOBON00098,EMOBON00099,EMOBON00120,EMOBON00121,EMOBON00122,EMOBON00123,EMOBON00124,EMOBON00125,EMOBON00126,EMOBON00129,EMOBON00130,EMOBON00131,EMOBON00135,EMOBON00136,EMOBON00137,EMOBON00138,EMOBON00139,EMOBON00140,EMOBON00141,EMOBON00142,EMOBON00143,EMOBON00144,EMOBON00145,EMOBON00147,EMOBON00148,EMOBON00149,EMOBON00153,EMOBON00155,EMOBON00156,EMOBON00157,EMOBON00158,EMOBON00193,EMOBON00194,EMOBON00195,EMOBON00224,EMOBON00225,EMOBON00226,EMOBON00227,EMOBON00236,EMOBON00237,EMOBON00238,EMOBON00241,EMOBON00242,EMOBON00243
82,Cyathomonadacea,,,,,,,,,,,,,0.07597371763975863,0.06846531968814576,0.02113475416494138,0.01484293920484818,,,,,0.031093509233728094,0.017768596052671524,0.028736106756903905,0.02975478951183012,0.03527825210468791,0.04609388128972516,0.04785474204170223,,,,,0.014844574520140406,0.014494275891311212,,0.020133321342825528,0.02394947201642508,0.029000739528287075,0.009003530075820247,,,0.013491358179982834,,,0.042314421837409036,,0.026108681666265246,,,,,,,,0.0472455591261534
83,Cycadales,,,,,,,,0.046373889576016826,,,,,,,,,,,,0.00741860992724474,,,,,,,,,,,,,,,,,,,,,0.00953983085648246,,,,,,,,,,,,,
84,Cyclopoida,0.08414063238233425,0.06362847629757777,,,0.06408413361120015,,,,,,,,,,0.18814679990313726,0.1698852041682421,,,0.19285716721271715,0.2041129107926026,0.03878041950170082,0.03077611114239488,,0.0743869737795753,0.05938214689134631,,,0.02515773027133138,,,,0.09562948183685863,0.062342237863656606,,0.020133321342825528,0.01382723411563243,,0.10728944329858536,,,0.14530637454257955,0.013555661993023146,,,0.01355503930246984,0.05221736333253049,,,,,,0.09861274389093198,0.04425905397725761,
85,Cyclostomatida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07728981596002804,,,,,,,,,,0.02992081462322006,,,,,,,,,,
86,Cyclotrichida,,,,,,,,,,,,,,,,,,0.03235924008452868,0.02145507825636063,0.023459704442429407,0.05953953723128656,0.051293518570658135,0.08127798381082928,0.04463218426774518,0.03527825210468791,0.05322462954123495,0.027628948199776883,,,,,0.050340401427342835,0.05706402124814201,,0.011623978496961555,0.011289889379101088,,0.0758650929061593,0.20593120389759803,0.15075567228888181,0.0953983085648246,,,,,,,,,,,,,
87,Cydippida,,,,,,,,,,,,,0.037986858819879316,,,,,,,,0.076163231935151,0.06804854211039994,0.10752066611409407,,,,,,,,,,,,,,,,,,0.023367717830840247,,,,,,,,,,,,,
88,Cyprinodontiformes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011623978496961555,,,,,,,,,,,,,,,,,,,
89,Cystofilobasidiales,,,,,,,,,,,0.08891084489487741,,,,,,,,,,,,,,,,,,,0.026046613053531162,,,,,,,,0.009003530075820247,,,0.01907966171296492,,0.03485780871878749,,,,,,,,,,,
90,Decapoda,,,,,,,,,,,,,0.05372153093502535,0.09682458365518543,0.127686103107803,0.08843701696958169,,,,,,,,,,,,,,,,,0.010249000771134848,,,,,,,,0.013491358179982834,,,,,,,,,,,,,
91,Dendroceratida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01049669930702032,,,0.011623978496961555,0.00798315733880836,0.029000739528287075,,,,,,,,,,,,,,,,,
92,Dentaliida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03993615319154359,,0.03129587719622029,
93,Dermaptera,,,,,,,,,,,,,,,,0.010495542964487809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Desmidiales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026046613053531162,,,0.010249000771134848,,,,,,,,,,0.03485780871878749,0.02992081462322006,,,,,,,,,,
95,Diaporthales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009003530075820247,,,,,,,,,,,,,,,,
96,Dictyoceratida,,,,,,,,,,,,,,,,,,,,,,0.014507997924892189,,,,,0.027628948199776883,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Dictyochales,,,,,,,,,,,,,0.09304842103984709,0.05590169943749474,0.0409272754535029,0.03480977798426047,0.05266806531497233,0.05604784792072308,0.009595002688760006,0.01284940931552274,0.05484379521382337,0.06406558416091422,0.05747221351380781,0.04207962687318688,0.03810486736392394,0.03763549647474907,0.027628948199776883,,,,,0.02099339861404064,0.014494275891311212,,0.16479833766049568,0.1606579423618663,0.15069226296019286,0.020132505286997907,,0.04181210050035454,0.03304694347808188,,,,,0.036923251708114085,,,,,,,,
98,Dictyotales,,,,,,,,,,,,,,,,,,,,,,0.010258703714131626,,,0.020367908349181042,,,,,,,0.17689352096989944,0.17928429140015903,0.25163740958377206,0.016438788039136256,0.01382723411563243,0.029000739528287075,,,,,,,,,,,,,,,,,
99,Dimargaritales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014494275891311212,,,,,,,,,,,,,,,,,,,,,
100,Dioscoreales,,,,,,,,,,,,,,,,,,,,,,,,0.01487739475591506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Diplomonadida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014844574520140406,,,,,,,,,,,,,,,,,,0.06544199910036885,,,,
102,Diplonemea,0.11899282346174592,0.20121090914638343,,0.09331812717375042,0.13594297632883312,,,0.06558258357839529,0.06551217820804184,,0.1405803892788833,,0.037986858819879316,,0.05787990801732327,0.07993167384038542,,0.04576287619562756,0.06919054836507808,0.049209491189353145,0.06389108790727954,0.05893176615810148,0.08127798381082928,0.06311944030978031,0.061103725047543134,0.10306905191063112,0.055257896399553766,0.14452015758836928,,0.1626610463843597,0.04434600701584929,0.07119207843385415,0.09337284077802273,0.06913011298202835,0.02324795699392311,0.02647713753519945,0.029000739528287075,0.012732914342459054,0.036986336072765455,,,,0.15588885968378735,0.1611285179097601,,,0.04719291781830087,,0.1055559627938519,0.06544199910036885,0.13245323570650439,0.056934094230957195,0.19544269044851778,0.2672612419124244
103,Diplostraca,,,,0.06598588053218754,0.06408413361120015,,,,,,,,0.037986858819879316,0.03952847075210474,,,,,,0.00741860992724474,0.01465762082003711,,,,,,,,,,,0.02099339861404064,0.014494275891311212,,0.011623978496961555,0.00798315733880836,,,,,0.01907966171296492,,,,,,,,,0.09254896267654951,,,,
104,Diptera,,,,,,,0.04978267515886163,,0.06551217820804184,,,,,,,,,,0.009595002688760006,0.00741860992724474,0.02072900615581873,0.017768596052671524,,,,,,,,,0.031357362279453245,0.018180816511532222,0.014494275891311212,,,0.00798315733880836,,0.02382110150231089,,0.04181210050035454,0.05048003999174581,,,0.042314421837409036,,,,,,,,,,
105,Diversisporales,,,,,,,0.03520166719043814,0.046373889576016826,,,,,,,,,,,,,0.010364503077909365,0.010258703714131626,,,,,0.04785474204170223,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Dolichomastigales,,,,,0.04531432544294438,,,,,,,,,0.03952847075210474,0.02113475416494138,0.01484293920484818,,,,0.01049149877306519,0.010364503077909365,0.010258703714131626,,0.01487739475591506,,0.026612314770617474,,0.02515773027133138,,,0.031357362279453245,0.018180816511532222,0.02711630722733202,,0.020133321342825528,0.01596631467761672,0.05800147905657415,0.012732914342459054,0.06406221326384731,0.05913123959890826,,,,,,,,,,0.046274481338274755,,0.06972973991669029,,
107,Dorylaimida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03683547343418786,,,,,,,,,,,,,0.049296385844716385,,,,,0.056934094230957195,,,,,,
108,Echiniscoidea,,,,,,,0.04978267515886163,,,,,,,,,,,,,,,,,,,,,,0.19245008972987526,0.03683547343418786,,,,,,,,,,,,,,,,0.04522156316461346,0.06674086442659999,,,,,,0.04425905397725761,
109,Echiuroidea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011289889379101088,,,,,,,,,,,,,,,,,,
110,Ectocarpales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055543311906799585,0.0656256252471215,0.08466675133346033,,,,,,,,,,,,,,,,,,,,
111,Enchytraeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023479095302146476,,,0.023478016770470757,,,,,,,,,
112,Enterogona,,,,,,,,,0.09264821092241589,,,,,,0.018303234009578204,,,,,,,,,,,,,,,,,0.02968914904028081,0.03969420930187224,,,,,,,,,,,,,,,,,,,,,
113,Entodiniomorphida,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02515773027133138,,,,,,,,0.00798315733880836,,,,,,,,,,,,,,,,,0.03129587719622029,
114,Entomobryomorpha,,,,,,,,,,,,,,,,,,,,0.01049149877306519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Entomophthorales,,,,,,,,,,,,,,,,,,,,,,0.010258703714131626,,,,,,,,,,0.01049669930702032,,,,,,,,,,,,,,,,,,,,,,
116,Ephemeroptera,0.1574127093405958,0.19088542889273333,,0.27995438152125124,0.30058123024460354,0.40967324519935133,0.10560500157131443,,,,,,,,0.029889055977481354,0.01484293920484818,,,0.023502860668094646,0.019627796941284557,0.08356129524713894,0.10051435808806844,,0.0854641261926304,0.09333748175804518,,0.027628948199776883,0.08714893406611901,,0.04511405717380271,0.07680953726425685,0.08198184236074506,0.08451542547285165,,0.056945632197279106,0.051736772667408726,,0.029861331050175865,,,0.07327683121865598,0.05589142622240524,0.21487796417890767,0.1611285179097601,0.05588885880348189,0.2152977045112778,0.4247362603647078,0.36232635700281357,,,,0.04025848411142373,0.221295269886288,0.2059386177619785
117,Equisetales,,,,,,,,,,,,,,,,,,,,,0.010364503077909365,,,0.01487739475591506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Eucoccidiorida,0.05949641173087296,0.08998425413316952,,,0.06408413361120015,,,,,,,,0.037986858819879316,,0.038101219918011124,0.04064906311086571,0.0985329278164293,0.06471848016905736,0.02145507825636063,0.024604745594676573,0.03590369185228606,0.027141978801486936,0.028736106756903905,0.039361886680687734,,,0.027628948199776883,0.07547319081399415,,0.04511405717380271,0.12144654188931506,0.04065354160623664,0.042257712736425826,,0.02324795699392311,0.025244960110122925,,0.02847166202142048,0.036986336072765455,,0.0404740745399485,0.019170601037478835,0.03485780871878749,0.0669049754396898,0.019169720420053188,0.026108681666265246,0.06674086442659999,,,,,0.04025848411142373,,
119,Euglyphida,0.04207031619116713,,,,0.04531432544294438,,,,0.06551217820804184,,,,0.037986858819879316,,0.02113475416494138,,0.03724194613619293,,0.02145507825636063,0.00741860992724474,0.027421897606911685,0.05524481020816166,0.028736106756903905,0.03644202585395018,0.055779814260221335,0.04609388128972516,0.0873704056661038,0.0562543950463012,,0.063800911508867,0.08296378236239076,0.02099339861404064,0.03399209003391744,0.03456505649101418,0.020133321342825528,0.017850882484651814,,0.04590917554782696,,,0.02698271635996567,0.016602227504272985,0.03485780871878749,0.02992081462322006,0.016601464867211358,,,,0.0746393370862076,0.046274481338274755,,,,0.0472455591261534
120,Eugregarinorida,,0.14227759830611805,,0.03809696588797297,0.11989043595067761,0.16012815380508713,0.04978267515886163,0.13912166872805048,0.09264821092241589,0.14494275891311212,0.10889310129609416,,,,0.029889055977481354,0.02968587840969636,,,0.025385990943455054,0.03995043709805703,0.02317573343521114,0.020517407428263253,,0.02103981343659344,0.02494549129163341,,,0.07547319081399415,0.13608276348795434,0.03683547343418786,0.07680953726425685,0.06470600019315081,0.08993461677306268,,0.02324795699392311,0.03828587762102241,,0.012732914342459054,,,0.0687926986246021,0.023479095302146476,0.06037549574145732,0.0669049754396898,0.023478016770470757,0.08256290076967832,0.04719291781830087,,0.1055559627938519,0.1133488673907156,0.10566112966540278,0.04025848411142373,0.07665893018354356,0.0472455591261534
121,Eunicida,,,,0.12047318414773373,0.04531432544294438,,,,,,,,,,,,,,0.009595002688760006,,,,,0.01487739475591506,,,,,,,,,,,0.020133321342825528,0.01382723411563243,,,,,0.02133171028894482,,,0.042314421837409036,,0.026108681666265246,,,,,0.03993615319154359,,0.03129587719622029,
122,Euphausiacea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00953983085648246,,,,,,,,,,,,,
123,Euplotida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010249000771134848,,,,,0.012732914342459054,,,0.013491358179982834,,,,,,,,,,,,,
124,Eurotiales,,,,,,,,0.046373889576016826,0.1464896838272619,,0.10889310129609416,0.13870491125004028,,,0.01056737708247069,,,,0.009595002688760006,,0.010364503077909365,0.014507997924892189,,0.1180856600420632,0.10777684043697834,0.026612314770617474,0.055257896399553766,0.035578403348241,,,0.031357362279453245,0.01049669930702032,0.010249000771134848,,,0.00798315733880836,0.0410132391597531,,,,0.01907966171296492,,,,,,,0.056934094230957195,0.0746393370862076,,0.03993615319154359,,,
125,Euryalida,,,,,,,,,,,,,,,,0.01484293920484818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Eustigmatales,,,,,,,,,,,,,0.0657951694959769,0.06846531968814576,,,,0.03235924008452868,,0.00741860992724474,0.01795184592614303,,,0.025768403601503658,0.02494549129163341,0.026612314770617474,0.027628948199776883,,,,,0.01049669930702032,0.017751790062418157,,0.016438788039136256,0.01382723411563243,0.0410132391597531,0.009003530075820247,0.06406221326384731,,,,,0.02992081462322006,,,,,,,,,0.04425905397725761,
127,Exobasidiales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010249000771134848,,,,,,,,,,,,,,,,,,,,,
128,Fabales,,,,,,0.08362420100070908,0.07871332075914372,0.09274777915203365,0.13102435641608368,0.06482037235521644,,0.1871691865105954,,,,,0.03724194613619293,,,0.00741860992724474,0.010364503077909365,,,,,,,,,,,0.014844574520140406,0.014494275891311212,,0.02599200608820187,0.022579778758202176,0.0410132391597531,0.015594571538795133,,0.04181210050035454,,,,0.042314421837409036,,0.036923251708114085,0.09438583563660174,,0.05277798139692595,,,0.04025848411142373,,
129,Fecampiida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036923251708114085,,,,,,,,
130,Flabelligerida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06259175439244058,
131,Florenciellales,,,,,,,,0.046373889576016826,,,,,0.15194743527951726,0.14252192813739226,,0.01484293920484818,0.06450494288062959,0.12107718969266815,,,0.02317573343521114,0.03077611114239488,0.05747221351380781,0.04207962687318688,0.02880457222458403,0.03763549647474907,0.039073233258228174,,,,,0.01049669930702032,0.017751790062418157,0.05986843400892497,0.1185417863631798,0.12107057550089968,0.2705008904002297,0.015594571538795133,0.036986336072765455,0.05913123959890826,0.02133171028894482,,,,,,,,0.0373196685431038,,,,,
132,Fucales,,0.08998425413316952,,,0.09062865088588876,,,,,,,,,,,,0.03724194613619293,,,,0.01465762082003711,0.02293915886582789,0.028736106756903905,0.01487739475591506,0.014402286112292014,,0.039073233258228174,,,,,0.054542449534596665,0.04348282767393363,0.03456505649101418,0.040266642685651055,0.04299061795076832,0.07672874462880823,0.02382110150231089,,0.04181210050035454,0.00953983085648246,,,,,,,,,,,,,
133,Gelidiales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01049669930702032,,,,,,,,,,,,,,,,,,,,,,
134,Gigartinales,,,,,,,,,,,,,,,,,,,,,0.010364503077909365,,,,,0.03763549647474907,,,,,,0.04923388385577578,0.03074700231340454,,0.016438788039136256,0.021121448995587128,,,,,,,,0.02992081462322006,,,,,,,,,,
135,Glaucocystales,0.04207031619116713,,,,,,,,,,,,,,,,0.03724194613619293,0.04576287619562756,,,0.01795184592614303,0.017768596052671524,,0.02103981343659344,0.03220449077848611,0.04609388128972516,0.027628948199776883,,,,,,,,0.016438788039136256,,0.029000739528287075,,0.036986336072765455,0.05913123959890826,,,,,,,,,,,,,,
136,Glissomonadida,,,,,,0.04828045495852676,,,,,0.08891084489487741,,,,,,,0.03235924008452868,,,0.01465762082003711,0.02293915886582789,0.028736106756903905,0.02103981343659344,0.014402286112292014,,0.027628948199776883,0.043574467033059505,,0.026046613053531162,,0.018180816511532222,0.020498001542269696,,,,0.029000739528287075,,,,,0.013555661993023146,0.03485780871878749,0.02992081462322006,0.01355503930246984,,,,0.05277798139692595,,,,,
137,Gloeochaetales,,,0.09805806756909202,,,,,,,,,,0.037986858819879316,,,0.023468747529364405,,,,0.01284940931552274,,,,,,,,,,0.03683547343418786,,0.01049669930702032,0.014494275891311212,,0.016438788039136256,0.00798315733880836,,,0.036986336072765455,,,,,,,,,,,,,,,
138,Glomerales,0.04207031619116713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00798315733880836,,,,,,0.009585300518739417,,,0.009584860210026594,,,,,,,,,
139,Glomerellales,,,,,,,,0.06558258357839529,0.09264821092241589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0472455591261534
140,Gnetales,,,,,,,,,,,,,,,,0.010495542964487809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Golfingiida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01049669930702032,0.022917462425705283,,,,,,,,0.01907966171296492,,,,,,,,,,,,,
142,Gonyaulacales,0.1629376339780705,,,0.06598588053218754,,0.09656090991705352,0.08622612271184536,0.1796053020267749,0.21727931431497235,0.3429971702850177,0.1405803892788833,,,,0.060704959659843134,0.07346880075141467,0.03724194613619293,0.03235924008452868,0.04797501344380002,0.02967443970897896,0.151264942478667,0.12771983124645286,0.07602859212697055,0.055666113984421485,0.04776697915781899,0.03763549647474907,0.039073233258228174,0.071156806696482,,,0.05431254465935684,0.014844574520140406,0.02711630722733202,,,0.028783683125170188,,0.050931657369836215,,,0.02861949256944738,,0.06037549574145732,,,,0.10552657229828181,0.04025848411142373,0.16267266378582323,0.1668450152106511,0.1546720562224365,0.10651393711927232,0.09388763158866087,0.10564428184106457
143,Gracilariales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02099339861404064,0.03399209003391744,,,0.00798315733880836,,,,,,,,,,,,,,,,,,
144,Gromochytriales,,,,,,,,,,,,,,,,,,,,0.01049149877306519,,,,,,,,,,,,,,,0.011623978496961555,,,,,,,,,,,,,,,,,,,
145,Grylloblattodea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01049669930702032,,,,,,,,,,,,,,,,,,,,,,
146,Gymnodiniales,0.04207031619116713,,,0.03809696588797297,0.04531432544294438,,,0.16720343670903368,0.20716769761626044,0.22454435656953592,0.16633695978261512,,0.12012499502607453,0.09682458365518543,0.21630881413134811,0.23468747529364403,0.13934660285832354,0.09707772025358603,0.18506170996237975,0.13394648961563804,0.2502549993952403,0.24556688312037456,0.1794569291786276,0.2266057257348373,0.20821143498714656,0.1745086180976982,0.113917071752399,0.07547319081399415,0.23570226039551584,0.1785665826053068,0.13303802104754786,0.08782168720731834,0.08451542547285165,0.03456505649101418,0.2059774237500725,0.21376385191597227,0.07672874462880823,0.21191792944372276,0.15691973428978245,0.10241831129983783,0.15263729370371937,0.016602227504272985,0.07794442984189368,0.05182437113126698,0.016601464867211358,,,,0.1055559627938519,0.12243076966957436,0.10566112966540278,0.06972973991669029,0.04425905397725761,0.0668153104781061
147,Haemosporida,,,,,,,0.03520166719043814,,,,,,,,,,,,0.009595002688760006,,,0.010258703714131626,,,,,,0.09413160730419345,,0.026046613053531162,,,0.010249000771134848,,,,,,,,,,,,,,,,,,,0.04025848411142373,,
148,Halymeniales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01049669930702032,0.025104822262671692,,0.011623978496961555,0.00798315733880836,,,,,,,,,,,,,,,,,,
149,Hapalidiales,0.04207031619116713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018180816511532222,0.025104822262671692,,0.011623978496961555,0.02394947201642508,,,,,0.01652347173904094,,,,,,,,,,,,,
150,Haplosclerida,,,,0.03809696588797297,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01049669930702032,0.022917462425705283,0.03456505649101418,0.016438788039136256,0.00798315733880836,0.029000739528287075,,,,,,,,,,,,,,,,0.04425905397725761,
151,Haplosporida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03481361313856994,0.04099600308453939,,,,,,,,,,,,,,,,,,,,,
152,Haplotaxida,0.04207031619116713,,,,,,,,,,,0.10096448026027909,,,,,,,,,,,,,,,,0.02515773027133138,,,0.05431254465935684,,0.010249000771134848,,,0.00798315733880836,,,,,,0.016602227504272985,,0.02992081462322006,0.016601464867211358,0.04522156316461346,,,,,,,,
153,Haptorida,0.04207031619116713,,,,0.06408413361120015,,,,,,,,,,,,,,,,0.01795184592614303,,0.028736106756903905,,,,,0.043574467033059505,,,,0.014844574520140406,,,0.011623978496961555,0.011289889379101088,,0.012732914342459054,,,,,0.07794442984189368,0.0669049754396898,,0.026108681666265246,0.06674086442659999,0.04025848411142373,0.05277798139692595,,,0.04025848411142373,0.03129587719622029,0.0668153104781061
154,Harpacticoida,0.13953145361771505,0.2623469285720229,,0.0851874054619982,0.09062865088588876,,,0.08032193289024989,,,,,,,0.1056737708247069,0.09901475429766743,,,0.11907085199991645,0.1301960758310525,0.03878041950170082,0.039731788638507966,,0.033266866002324966,0.04554402762825434,,,0.09413160730419345,,,,0.045754051520035,0.07872406869310451,,0.07622352440163377,0.028783683125170188,,0.12540466276132936,,,0.10230328864989585,0.013555661993023146,0.085383844912568,,0.01355503930246984,0.04522156316461346,,0.08051696822284746,,0.09254896267654951,0.06917144638660747,0.06972973991669029,0.10379668214490245,0.1417366773784602
155,Harpellales,,,,,,,,,,,,,,,,,,,,,0.01465762082003711,0.02512858952201711,,,,,,,,,,0.01049669930702032,0.017751790062418157,,0.011623978496961555,,,,,,,,,,,,,,,0.046274481338274755,,,,
156,Helotiales,,,,,,,,,,,,,,,,,,,,,,0.017768596052671524,0.04063899190541464,,,,,,,,,,,,0.030754156348122643,0.02394947201642508,,0.012732914342459054,,0.04181210050035454,0.00953983085648246,,,,,,,,,,,,,
157,Hemiptera,0.04207031619116713,,,,,,,,,,,,,,0.014944527988740677,0.01817881366751496,,,,,,,,,,,,0.02515773027133138,,,,,0.010249000771134848,,,,,0.009003530075820247,,,0.013491358179982834,,,,,,,,,0.046274481338274755,,,,
158,Heteronemertea,0.04207031619116713,0.22941573387056177,0.2192645048267573,0.03809696588797297,,,,,,,,,,,,0.010495542964487809,,,,,0.027421897606911685,0.03553719210534305,0.06425588811712815,,,,,,,,,,,,,,,,,,,,,,,,,0.04025848411142373,,,,,,
159,Heterotrichida,,,,,0.04531432544294438,,0.03520166719043814,,,,,,,,,,,,,,,,,,,,,,,,,,0.010249000771134848,,,,,0.022054054569561544,,,0.01652347173904094,,,,,,,,,,,,,
160,Hirudinida,,,,,,,,,,,,,,,,,,,0.009595002688760006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06972973991669029,,,,,,
161,Homosclerophorida,,,,,,,,,,,,,,,,,,,,,,0.014507997924892189,,,,,,,,,,,0.017751790062418157,,,,,,,,,,,,,,,,,,,,,
162,Hydrurales,,,,,,,,,,,,,,,,,,,,,,,,0.01487739475591506,,,,,,,,,,,0.020133321342825528,,,,,,0.00953983085648246,,,,,,,,,,,,,
163,Hymenochaetales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04511405717380271,,,,,0.011623978496961555,0.00798315733880836,,,,,,,,,,,,,,,,,,
164,Hymenoptera,,,,,,,,,,,,,,,,,,,,0.00741860992724474,,0.010258703714131626,,,,,,,,,,,0.010249000771134848,,,0.00798315733880836,,,,,0.01907966171296492,,,,,,,,,,,,0.03129587719622029,
165,Hymenostomatida,,,,,,,,,,,,,,,,,,,,0.00741860992724474,0.01465762082003711,0.014507997924892189,0.04063899190541464,0.01487739475591506,,0.026612314770617474,0.039073233258228174,0.02515773027133138,,,,,,,0.034871935490884666,0.03193262935523344,0.0502307543200643,,,,0.00953983085648246,,,,,,,,,,,,,
166,Hypocreales,,,,,,,,0.06558258357839529,0.09264821092241589,,,0.13234860101081167,,,,,,,,,0.03437516784790905,0.04352399377467657,0.05747221351380781,0.025768403601503658,0.03810486736392394,,,,,,,0.014844574520140406,0.010249000771134848,,,0.01596631467761672,,,0.036986336072765455,,0.06677881599537722,,,,,,,,,,,,0.03129587719622029,
167,Ichthyophonida,0.04207031619116713,,,0.05387724584403653,0.04531432544294438,,,,0.06551217820804184,0.06482037235521644,,,,0.03952847075210474,,0.010495542964487809,0.08327552317491305,0.04576287619562756,0.025385990943455054,0.00741860992724474,0.03277543654201919,0.017768596052671524,,0.02975478951183012,0.02494549129163341,0.026612314770617474,,0.07955572841757301,0.13608276348795434,0.04511405717380271,0.08296378236239076,0.014844574520140406,0.03695329780259666,,0.028472816098639553,0.01955466201643533,,0.012732914342459054,0.036986336072765455,0.04181210050035454,0.00953983085648246,0.009585300518739417,,0.02992081462322006,0.009584860210026594,0.026108681666265246,,,0.0373196685431038,,0.056478249472490506,0.056934094230957195,,
168,Isochrysidales,,,,,,,,,,,,,0.1074430618700507,0.09682458365518543,0.11908829168812984,0.09209801573972447,0.0985329278164293,0.13728862858688265,0.15441695450533838,0.1373945785889919,0.06796459176832953,0.07812795984710984,0.05747221351380781,0.07586012617183385,0.07201143056146007,0.03763549647474907,0.06767682521924123,0.02515773027133138,,,,0.05652645569923897,0.06317908387002348,0.03456505649101418,0.1399712364530105,0.13477120728259573,0.07103701400766586,0.037122505506032265,0.06406221326384731,,0.05723898513889476,,,,,,,,0.0373196685431038,,,,,
169,Isopoda,,,,,,,,,,,,,,,,,,,,0.00741860992724474,,,,,,,,,,,,0.027771655953399792,0.020498001542269696,,0.011623978496961555,,0.029000739528287075,,,,0.01907966171296492,,,,,,,,0.0746393370862076,,,,,
170,Ixodida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00798315733880836,,,,,,,,,,,,,,,,,,
171,Jungermanniales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011289889379101088,,,,,,,,,,,,,,,,,,
172,Kathablepharidacea,,,,,,,,,0.06551217820804184,,,,0.037986858819879316,0.05590169943749474,0.050679360130845334,0.041982171857951237,0.06450494288062959,,0.03838001075504002,0.01817180892249545,0.09035564303324638,0.09678041727847678,0.08127798381082928,0.1689747224862625,0.1418460679407469,0.135696712317252,0.10700645625096325,,,,0.031357362279453245,0.05937829808056162,0.05706402124814201,,0.09931531581352998,0.08141255010133054,0.0410132391597531,0.03924547773562955,0.036986336072765455,,0.03694760603279221,,,,,,,,,,,,,
173,Kickxellales,,0.08998425413316952,,0.03809696588797297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010249000771134848,0.03456505649101418,,,,,,,,,0.07794442984189368,,,,,,,0.06544199910036885,,,,
174,Kinetoplastida,0.07286792513358903,,,0.03809696588797297,0.09062865088588876,,,,,,0.06286946134619315,,0.037986858819879316,0.03952847075210474,0.025884681771633982,,,0.03235924008452868,,,0.010364503077909365,0.017768596052671524,0.028736106756903905,0.01487739475591506,,,,,,,,0.01049669930702032,0.017751790062418157,0.03456505649101418,,,,,,,0.00953983085648246,,0.03485780871878749,,,0.036923251708114085,,0.04025848411142373,0.06463956203828576,,0.07987230638308718,,0.03129587719622029,
