,genus,EMOBON00001,EMOBON00084,EMOBON00086,EMOBON00088,EMOBON00091,EMOBON00092,EMOBON00093,EMOBON00094,EMOBON00095,EMOBON00097,EMOBON00098,EMOBON00099,EMOBON00120,EMOBON00121,EMOBON00122,EMOBON00123,EMOBON00124,EMOBON00125,EMOBON00126,EMOBON00129,EMOBON00130,EMOBON00131,EMOBON00135,EMOBON00136,EMOBON00137,EMOBON00138,EMOBON00139,EMOBON00140,EMOBON00141,EMOBON00142,EMOBON00143,EMOBON00144,EMOBON00145,EMOBON00147,EMOBON00148,EMOBON00149,EMOBON00153,EMOBON00155,EMOBON00156,EMOBON00157,EMOBON00158,EMOBON00193,EMOBON00194,EMOBON00195,EMOBON00224,EMOBON00225,EMOBON00226,EMOBON00227,EMOBON00236,EMOBON00237,EMOBON00238,EMOBON00241,EMOBON00242,EMOBON00243
119,Diaulula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009418885337109295,,,,,,,,,,,,,,,,,,,,,,
120,Dictyocha,,,,,,,,,,,,,0.044477402880152554,0.033058980245364314,0.03196310680922505,0.027153769332085225,0.02725696334003587,0.041333137384109465,,0.006799417994728411,0.04079085082240021,0.05289294025147072,0.03293324609693921,0.03184917966195481,0.02532660297934526,0.03024753020094518,,,,,,0.01883777067421859,0.012954824327538703,,0.133162854749561,0.1324399591830704,0.11135044603810125,0.01588152110647071,,,0.028048716178284944,,,,,,,,,,,,,
121,Dictyopteris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12280723988802177,0.11441391052610828,0.1599817174198112,,,0.023218173010628604,,,,,,,,,,,,,,,,,
122,Dictyota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028256656011327888,0.034275243449196975,,,,,,,,,,,,,,,,,,,,,
123,Didymium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008096966917978113,,,,,,,,,,,,,
124,Didymoeca,,,,,,,,,,,,,,,,0.013576884666042613,,,0.01748409397778222,0.009615829144388592,0.012899199629493714,,,0.02252077091419692,0.035817225422228906,,0.02278028445007573,,,,,0.013320315386177048,0.012954824327538703,,0.017689650955083718,0.015829602823468507,,,,,0.03338464984995564,,,,,,,,,,,,,
125,Diplastrella,,,,,0.040356715613563084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Diplocirrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05337605126836238,
127,Diplonema,0.06423820868685347,0.1759538357694467,,0.06741998624632421,0.08071343122712617,,,0.06013847793242637,,,0.09637388493048533,,0.03145027318612195,,0.03338437626246901,0.06368123380691133,,0.03374836535314135,0.05798817952361607,0.042462351767352975,0.03760730626079209,0.035132081420014005,0.023287321641631116,0.050357974669844395,0.04738173555977906,0.0565879474040172,0.04556056890015146,0.12362334130138448,,0.12888481555661677,0.04016096644512494,0.06104135353784125,0.07718727423732033,0.06046740551569005,0.02042624948157621,0.023479095302146476,,0.01122993126994272,0.02867696673382022,,,,0.11658573244487826,0.10704732180763762,,,0.038461538461538464,,0.05878963512522154,0.06091449038731727,0.06486581250966159,0.055512738165336896,0.14121975762272057,0.2229882438741499
128,Dolerocypris,,,,0.07537783614444091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Dolichomastix,,,,,0.040356715613563084,,,,,,,,,,,,,,,,,0.009071064417154483,,,,,,,,,,0.009418885337109295,,,,,,,,,,,,,,,,,,0.0430730492253948,,,,
130,Donax,,,,,,,,,,,,,,,,0.013576884666042613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Ebria,,,,,,,,0.06013847793242637,,0.06178020632152155,0.09637388493048533,,,,0.03047562657865714,,,,,,0.059111558706501276,0.08113406666014775,0.03293324609693921,0.08818638526478628,0.08206757334033031,,,0.03191940947085184,0.16783627165933782,0.04075695729696112,0.11359236684941296,0.031238908606571667,0.0377694787300249,,0.02042624948157621,0.02831685437607855,,0.01122993126994272,,,0.011450840429490926,,0.031158847642487792,0.027639499641139105,,,,,0.048001536073731935,0.06091449038731727,,0.03925343359894298,,
132,Echiniscus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03774256780481986,
133,Echthrogaleus,,,,,,,,,,,,,,,,,,,0.00874204698889111,,,0.012828422323899866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Ectocarpus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009160444131083072,,,,,,,,,,,,,,,,,,,,,
135,Ectopleura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010213124740788105,,,,,,,,,,,,,,,,,,,
136,Emiliania,,,,,,,,,,,,,0.07032494875510757,0.06611796049072863,0.09922145152553749,0.07799326450890333,0.06676565212083498,0.0674967307062827,0.1357130646584595,0.12048599383766342,0.04826438557716684,0.06218808450199935,0.023287321641631116,0.059584359172421796,0.05663200590096471,0.021388233719233228,0.050938264577150755,0.022570430888309446,,,,0.04517138721417671,0.05341410906376335,,0.11094293218842728,0.10852228941923323,0.051917413165116506,0.03075443337890132,0.040555355282690636,,0.04284512167777441,,,,,,,,0.03394221166510653,,,,,
137,Encentrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007940760553235355,,,,,,,,,,,,,,,,
138,Ensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009418885337109295,,,,,,,,,,,,,,,,,,,,,,
139,Ephemera,0.12300680470100438,0.15737789507292674,,0.2210512075597787,0.25840906388839047,0.21455010144892972,0.04299335803923478,,,,,,,,0.021549522214677447,,,,0.01748409397778222,0.01665510463498261,0.060502609231285864,0.07959826721627047,,0.07121693075173473,0.07383910181620396,,,0.06383881894170368,,0.023531040266750583,,0.06593219735976508,0.06280084094897641,,0.04451797864287038,0.042475281564117826,,0.019450811525047275,,,0.05725420214745463,0.03205166619241701,0.16487712400274782,0.13819749820569552,0.03204755111318078,0.15132998169159548,0.25800784355766804,0.16936490433666987,,,,,0.16878989451394444,0.1769393982259667
140,Epispathidium,,,,,,,,,,,,,,,,,,,,,0.009121111529894007,,,,,,,0.03909313304727391,,,,,,,,,,,,,,,,,,0.02634316848869161,0.05439282932204212,0.03145027318612195,,,,,0.02668802563418119,
141,Epizoanthus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030296076079117037,,,,,,,,,,,,,
142,Esquamula,,,,,0.0902403594605542,,,,,,,,,,,,,,,0.009615829144388592,0.018242223059788013,0.030085317120845317,0.03293324609693921,0.046880723093849545,0.04904475577750567,,,0.03191940947085184,0.11867816581938534,0.04075695729696112,0.02839809171235324,0.03767554134843718,0.020483375781190746,0.030233702757845024,0.02042624948157621,0.010011519875598554,,0.01122993126994272,,,0.011450840429490926,,,0.039088155249705214,,,,,,0.06091449038731727,,,,
143,Eucheilota,,,,,,,,,,,,,,,,,,,,,0.08158170164480041,0.08163957975439036,0.06161246176452834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Eucyclops,,,,,0.040356715613563084,,,,,,,,,,0.019274478621864235,0.030358837035945815,,,0.012363121414592686,0.019231658288777185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03925343359894298,,
145,Euplotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01122993126994272,,,,,,,,,,,,,,,,
146,Eurytemora,,,,,,,,,,,,,,,0.021549522214677447,0.0254000254000381,,,0.012363121414592686,0.013598835989456822,0.043743314202716786,0.025656844647799732,,0.05814838046295803,0.07383910181620396,,0.03945661007840241,0.03191940947085184,,0.04075695729696112,,,,,,,,0.15418168071388907,0.02867696673382022,,0.15721465969528303,,,,,,,,,,,,0.03774256780481986,
147,Exaiptasia,,,,,,,,,,,,,,,,,,,,,0.043743314202716786,0.023999780574437832,0.023287321641631116,0.02252077091419692,0.017908612711114453,,,,,,,,,,,,,,,,,,,,,0.02634316848869161,,,,,,,,
148,Exogone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014443539522630739,,,,,,,0.029259034298687522,0.031158847642487792,,0.02925527776248151,,,,,,,,,0.06068971290344045
149,Exophiala,,,,,,,,,,,,,,,,,,,,,0.01579822859127871,,,,,,,,,,,,,,,,,0.007940760553235355,,,,,,,,,,,,,,,,
150,Eylais,,,,,0.06989988186929946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Filoreta,,,,,0.040356715613563084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039088155249705214,,,,,,,,,,
152,Flammulina,,,,,,,,,,,,0.05057833394388274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Florometra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010213124740788105,,,,,,,,,,,,,,,,,,,
154,Flustrellidra,,,,,0.040356715613563084,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022438413938426348,,0.010213124740788105,,,,,,,,,,,,,,,,,,,
155,Fonsecaea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013320315386177048,,,,,,,,,,,,,,,,,,,,,,
156,Fragilariopsis,0.0370879470776142,,,0.033709993123162106,0.05707301455353496,0.11268723396380222,0.1520044750776204,,,,,,,,,0.021466939537054593,,,0.05245228193334666,0.03260886315929827,0.04179818400787375,0.039539853104724076,0.03293324609693921,0.029074190231479016,0.028316002950482356,,,,,,,0.0987861028146033,0.09114526828744723,,0.055939588031437476,0.03395071571446331,,0.03368979380982816,,,0.026854601206853766,0.018505038104167988,0.031158847642487792,,0.01850266226206321,0.07450973230517445,0.06661733875264912,0.07032494875510757,,,,,,
157,Frieseomelitta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02668802563418119,
158,Furculomyces,,,,,,,,,,,,,,,,,,,,,0.012899199629493714,0.01571154444924173,,,,,,,,,,0.009418885337109295,,,,,,,,,,,,,,,,,,,,,,
159,Gastroclonium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01883777067421859,0.018320888262166143,,,,,,,,,,,,,,,,,,,,,
160,Geryonia,,,,,,,,,,,,,,,0.019274478621864235,0.009600307214746386,,,0.00874204698889111,,,,,,,,,,,,,,,,,,,0.01122993126994272,,,0.016193933835956225,,,,,,,,,,,,,
161,Gloeochaete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03327791628198609,,,,,,,,,,,,,,,,,,,,,,,,
162,Glossomastix,,,,,,,,,,,,,,,,,,,,0.009615829144388592,,,,,,,0.02278028445007573,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Glycera,,,,0.06741998624632421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06661733875264912,,,,,,,
164,Gnathostomula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009252519052083994,,,0.009251331131031605,0.06452732100545915,,,,,,,,
165,Goniomonas,,,,,,,,,,,,,,,,,,,,,0.01579822859127871,0.009071064417154483,,0.02252077091419692,0.01266330148967263,0.03704550748586981,0.02278028445007573,,,,,,,,,,0.023218173010628604,,,,,,,0.039088155249705214,,0.02634316848869161,,,,,,,,
166,Goussia,,,,,,,,,,,,,,,,,,,,,0.009121111529894007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,Gracilaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013320315386177048,0.018320888262166143,,,0.007079213594019637,,,,,,,,,,,,,,,,,,
168,Gracilariopsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012954824327538703,,,,,,,,,,,,,,,,,,,,,
169,Graphiopsis,,,,,,,,,,,,,,,,,,,,,,0.009071064417154483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Grateloupia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009418885337109295,0.012954824327538703,,0.010213124740788105,,,,,,,,,,,,,,,,,,,
171,Guillardia,,,,,,,,,,,,,,,,,0.02725696334003587,0.058453883464038,,0.009615829144388592,0.030251304615642932,0.028685224360315925,0.03293324609693921,0.029074190231479016,0.028316002950482356,,0.0720375846087556,,,,,0.026640630772354096,0.030381756095815747,0.030233702757845024,0.033873102702289895,0.04532908414583125,0.04643634602125721,0.036389136310720424,0.07024393586862704,0.054854599453862854,0.047213024592884185,,,,,,,,,,,,,
172,Gymnodinium,,,,,,,,0.1125087900926024,0.17213259316477408,0.1235604126430431,0.07868894753646337,,0.05447347107028433,,0.13560797743555766,0.14432426368271414,0.03854716722458498,0.03374836535314135,0.09734731536586685,0.07632327769721765,0.15532693232927108,0.1547407671271807,0.10150708170159774,0.1376041832307563,0.12914084280469865,0.1131758948080344,0.07891322015680483,0.022570430888309446,0.2055566129482595,0.13311166512794437,0.07513428837969106,0.04894196386361644,0.042966291519414085,0.030233702757845024,0.09954522646634201,0.09257272996821292,,0.10012918070196702,0.08111071056538127,,0.08683029670653945,,0.031158847642487792,0.027639499641139105,,,,,0.07589709258986453,0.07460470969529907,0.0529627141332376,0.055512738165336896,,0.04291410754228745
173,Gyratrix,0.09812548460529194,,,,0.040356715613563084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031158847642487792,0.07312724241271307,,,,0.24763969870734676,,,,,,
174,Halecium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021061267886052407,0.024236257069746973,,,,,,,,,,,,,,,,,,,,,
175,Halichaetonotus,,0.07868894753646337,,,,,,0.04252432555625623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06091449038731727,,,,
176,Halisarca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007079213594019637,,,,,,,,,,,,,,,,,,
177,Haplogonaria,,0.055641488407465724,,,,,,,,,,,,,,,,,,,,,,,,,,0.022570430888309446,,,,,,,,,,,,,,,0.044065264923923174,,,,0.06661733875264912,0.0629005463722439,,,,,,
178,Haplosporidium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01631398795453881,,,,,,,,,,,,,,,,,,,,,,
179,Harrimania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09615088296963141,,
180,Hartaetosiga,,,,,,,,,,,,,,0.033058980245364314,,,,,,,,0.009071064417154483,,0.013002373149669486,,0.021388233719233228,,,,,,0.009418885337109295,,,,,,,0.02867696673382022,,,,,,,,,,,,,,,
181,Helgoeca,,,,,,,,,,,,,,,,,,,,,,,,0.018388132451298365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Heliospora,,,,0.033709993123162106,0.05707301455353496,0.03984095364447979,,0.06013847793242637,0.06085806194501846,0.10700645625096325,0.055641488407465724,,,,0.01362911453735534,,,,,0.0117769374287677,0.012899199629493714,,,,0.017908612711114453,,,0.03191940947085184,,0.023531040266750583,0.04918693768379647,0.033960274040663485,0.03302845102064319,,0.010213124740788105,0.017340461085522337,,0.01122993126994272,,,0.019833437413242106,0.013085037929572638,,0.039088155249705214,0.013083357955509321,,,,,,,,0.04622501635210243,
183,Hematodinium,0.06423820868685347,,,,,,,,,,,,,,0.01362911453735534,0.009600307214746386,,,,0.006799417994728411,0.02413219278858342,0.012828422323899866,0.023287321641631116,,,,,,,,,,,,,,,,,0.03167031776097682,0.016193933835956225,,,,,,,,,,,,,
184,Hemiarma,,,,,,,,,,,,,0.05447347107028433,0.04675245822121844,,,,,,,0.01579822859127871,,,,0.017908612711114453,,,,,,,0.009418885337109295,,,0.017689650955083718,0.015829602823468507,,0.007940760553235355,,,0.011450840429490926,,,,,,,,,,,,,
185,Hemiselmis,,,,,,,,,,,,,,,,,0.047210445364984414,0.08266627476821893,0.01514166954691392,0.009615829144388592,0.032886635310258636,0.04056703333007387,0.023287321641631116,0.03184917966195481,0.040044875404768726,,0.03221618722401402,,,,,0.028256656011327888,0.02896786783294454,0.030233702757845024,0.0322967362083072,0.031659205646937014,0.051917413165116506,0.04126140218682714,,0.04478859290223893,0.04858180150786867,,,,,,,,,,,,,
186,Heterococcus,,,,,,,,,,,,,,,,,,0.023863697995167382,,,,,,,,,,,,,,,0.009160444131083072,,,0.012261557622474287,,,,,,,,,,,,,,,,,,
187,Heteromastus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009418885337109295,,,,,,,,,,,,,,,,,,,,,,
188,Heteromita,,,,,,,,,,,0.055641488407465724,,,,,,,,,,,,,,0.017908612711114453,,,,,,,,,,0.010213124740788105,,,,,,0.011450840429490926,,,,,,,,,,,,,
189,Heterosigma,,,,,,,,,,,,,,,,,,,,,0.01579822859127871,0.022219479245945375,,,,,,0.022570430888309446,,0.023531040266750583,,0.033960274040663485,0.031732709309864035,,0.07911052406762255,0.07149655265252128,,0.007940760553235355,,,,,,,,,,,,,,,,
190,Heterosiphonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03909313304727391,,,,,,,,,,,,,,,,,,,,,,,,,,
191,Hiatella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009160444131083072,,,,,,,,,,,,,,,,,,,,,
192,Himanthalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007940760553235355,,,,,,,,,,,,,,,,
193,Hippolyte,,,,,,,,,,,,,,,0.01362911453735534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Hubrechtella,,,,,,,,,,0.3494816226644152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Hyaloperonospora,,,,,,,,0.04252432555625623,,,,,,,,,,,,0.006799417994728411,0.018242223059788013,0.018142128834308966,0.03293324609693921,0.03184917966195481,0.028316002950482356,,0.02278028445007573,0.03909313304727391,,,0.06350006350009525,0.023071463021700097,0.022438413938426348,,0.017689650955083718,0.022386438999928603,,,,,0.018105368440166022,,,,,,,,,,,,,
196,Hydranthea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009418885337109295,,,,,,,,,,,,,,,,,,,,,,
197,Hyotissa,,,,,,,,,,,,,,,,,0.02725696334003587,,0.036044383119310866,0.031158847642487792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,Hyphochytrium,,,,0.04767312946227961,0.06989988186929946,,,,,,,,0.08320960151552169,0.0809776330178916,,,0.07709433444916997,0.08266627476821893,0.019547811329657872,0.009615829144388592,0.03159645718255742,0.028685224360315925,0.0736409769924857,0.039007119449008455,0.04565818283767419,0.0709367461751242,0.08523601958543742,0.022570430888309446,,,0.02839809171235324,0.009418885337109295,0.012954824327538703,,0.030639374222364315,0.012261557622474287,0.04643634602125721,0.01375380072894238,0.04966996338993914,0.07757611850619663,0.018105368440166022,,0.05396870722208659,,,,,,0.03394221166510653,,,,,
199,Hypsibius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023531040266750583,,,,,,,,,,,,,,,,,,,,,,,0.02668802563418119,
200,Ichthyophthirius,,,,,,,,,,,,,,,,,,,,,0.012899199629493714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Jania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009160444131083072,,,,,,,,,,,,,,,,,,,,,
202,Japonochytrium,,,,,,,,,,,,,,,,,,,,,,0.009071064417154483,,,,,,,,,,,,,,,,0.007940760553235355,,,,,,,,,,,,,,,,
203,Juga,,,,,,,,,,,,,,,0.025497738541941862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Juncus,,,,,0.05707301455353496,,,0.07365429242103545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Katablepharis,,,,,,,,,,,,,,,0.019274478621864235,,,,0.00874204698889111,,0.030251304615642932,0.03142308889848346,,0.052009492598677945,0.03798990446901789,0.03024753020094518,0.02278028445007573,,,,,0.013320315386177048,0.015866354654932018,,0.02042624948157621,0.024523115244948573,,0.007940760553235355,,,,,,,,,,,,,,,,
206,Kirchenpaueria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04275691248090128,,,,,,,,,,,,,,,,,,,,
207,Klebsormidium,,,,,,,,,,,,,,,,,,,,,,,,,0.01266330148967263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,Kretzschmaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013320315386177048,,,,,,,,,,,,,,,,,,,,,,
209,Kudoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012954824327538703,,,,,,,,,,,,,,,,,,,,,
210,Kuma,,,,,,0.05634361698190111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11538461538461539,0.0629005463722439,,,,,0.02668802563418119,
211,Laomedea,,0.07868894753646337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Larcopyle,,,,,,,,0.06013847793242637,,,0.09637388493048533,,,,,,,0.03374836535314135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03394221166510653,,0.03745029431365691,,,
213,Lepas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01883777067421859,,,,,,,,,,,,,,,,,,,,,,
214,Lepetodrilus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023218173010628604,,,,,,,,,,,,,,,,,
215,Lepidodasys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062317695284975584,,,,,,,,,,,
216,Lepidodermella,0.052450277757737605,,,,0.040356715613563084,,,,,0.06178020632152155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031158847642487792,0.039088155249705214,,,,,,,0.07490058862731382,,,
217,Leptonerilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037254866152587225,,,,,,,,
218,Leptosphaeria,,,,,,,,,,,,,,,,,,,,,0.009121111529894007,,,,,,,0.03191940947085184,,,,,,,,,,0.007940760553235355,,,,,,,,,,,,,,,,
219,Leucocryptos,,,,,,,,,0.06085806194501846,,,,,0.033058980245364314,0.016692188131234506,0.016628219864210796,,,0.019547811329657872,0.009615829144388592,0.04739468577383614,0.0521092978151259,0.04033482425550337,0.0790903481997652,0.07163445084445781,0.0565879474040172,0.050938264577150755,,,,,0.036479186050461535,0.02896786783294454,,0.05306895286525115,0.04420967472488736,,0.019450811525047275,0.02867696673382022,,0.014024358089142472,,,,,,,,,,,,,
220,Leucosolenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009160444131083072,0.030233702757845024,,,,,,,,,,,,,,,,,,,,
221,Lichtheimia,,,,,,,,,,,,,,,,,,,,,,,,,0.01266330148967263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06068971290344045
222,Limacina,,,,,,,,,,,,,,,,,,,,0.02255111828130485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Limaria,,,,,,,,,,,,,,,0.03338437626246901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Limnohalacarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022570430888309446,,0.03327791628198609,,,,,,,,,,,,,,,,,,,,,,,,
225,Lineus,,,,,,,,,,,,,,,,,,,,,0.018242223059788013,0.022219479245945375,0.04033482425550337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Lingulodinium,,,,,,0.07968190728895957,0.06797846783154637,,,,,,,,,,,,,0.006799417994728411,,0.009071064417154483,,0.013002373149669486,,,,,,,,,,,,,,,,,,,,,,,0.08600261451922268,0.03145027318612195,,,,,,
227,Liriope,,,,,,,,,,,,,,,0.019274478621864235,0.023515854050088617,,,,,,,,,,,,,,,,,,,,,,0.01122993126994272,,,0.014024358089142472,,,,,,,,,,,,,
228,Lithopoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012954824327538703,,,0.007079213594019637,,,,,,,,,,,,,,,,,,
229,Lobulomyces,,,,,,,,,,,,,,,,,,,,,,0.01571154444924173,,,,,,,,0.023531040266750583,,0.009418885337109295,,,,,,,,,,,,,,,,,,,,,,
230,Lomentaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012954824327538703,,,,,,,,,,,,,,,,,,,,,
231,Lotharella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009418885337109295,,,,,,,,,,,,,,,,,,,,,,
232,Lumbrineris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008096966917978113,,,,,,,,,,,,,
233,Lyonsia,,,,,,,,,,,,,,,,,,,,,,0.009071064417154483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09595886165829118
234,Macrostomum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013085037929572638,,,0.013083357955509321,,,,,,,,,
235,Malaclemys,,,,,,,,,,,,,,,,,,,,,,,,0.018388132451298365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Malassezia,,,,,,,,,,,,0.12965653626231682,,,,,,,,,,,,,,,,0.04514086177661889,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Malleus,,,,,,,,,,,,,,,0.01362911453735534,,,,,0.021501647626876532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Mallomonas,,,,,,,,,,,,,,0.033058980245364314,,,,,,,,,0.03293324609693921,0.018388132451298365,0.01266330148967263,,,0.022570430888309446,,,0.02839809171235324,,,0.04275691248090128,0.02042624948157621,0.018729838647683728,0.023218173010628604,,0.02867696673382022,,,,0.031158847642487792,,,,,,,,,,,
239,Mangalocypria,0.0370879470776142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013085037929572638,0.044065264923923174,,0.013083357955509321,,,,,,,,,
240,Mantoniella,,,,,,,,,,,,,,,,,0.07211514649253939,0.09839254745191553,,,0.020395425411200103,0.01571154444924173,0.03293324609693921,,,,,,,,,,,,,0.007079213594019637,0.12927331625859978,0.02382228165970606,0.09933992677987828,0.07757611850619663,0.019833437413242106,,,,,,,,,,0.0529627141332376,,,
241,Marenzelleria,,,,,0.040356715613563084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039088155249705214,,,,,,,,,,
242,Maullinia,,,,,,,,,,,,,,,,,,,,,0.009121111529894007,,,,,,,0.022570430888309446,,0.023531040266750583,,,,,,,,,,,,,,,,,,,,,,,,
243,Megabalanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021061267886052407,0.024236257069746973,,0.02042624948157621,0.023479095302146476,,,,,,,,,,,,,,,,,,
244,Megadasys,0.052450277757737605,,,0.033709993123162106,0.10677383324484536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08243856200137391,0.1538902211083875,,,,,,,,,0.03774256780481986,
245,Melampsora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023071463021700097,0.02896786783294454,,,0.007079213594019637,,,,,,,,,,,,,,,,,,
246,Melita,,0.055641488407465724,,,,,,,,,,,,,,0.009600307214746386,,,0.012363121414592686,0.015203960843648032,,0.009071064417154483,,0.013002373149669486,0.01266330148967263,,,,,0.04075695729696112,,0.01883777067421859,0.015866354654932018,,,0.007079213594019637,,,,,0.028048716178284944,0.016025833096208506,,,0.01602377555659039,,,,,,,,0.03774256780481986,
