,orderx,EMOBON00001,EMOBON00084,EMOBON00086,EMOBON00088,EMOBON00091,EMOBON00092,EMOBON00093,EMOBON00094,EMOBON00095,EMOBON00097,EMOBON00098,EMOBON00099,EMOBON00120,EMOBON00121,EMOBON00122,EMOBON00123,EMOBON00124,EMOBON00125,EMOBON00126,EMOBON00129,EMOBON00130,EMOBON00131,EMOBON00135,EMOBON00136,EMOBON00137,EMOBON00138,EMOBON00139,EMOBON00140,EMOBON00141,EMOBON00142,EMOBON00143,EMOBON00144,EMOBON00145,EMOBON00147,EMOBON00148,EMOBON00149,EMOBON00153,EMOBON00155,EMOBON00156,EMOBON00157,EMOBON00158,EMOBON00193,EMOBON00194,EMOBON00195,EMOBON00224,EMOBON00225,EMOBON00226,EMOBON00227,EMOBON00236,EMOBON00237,EMOBON00238,EMOBON00241,EMOBON00242,EMOBON00243
40,Chitinispirillales,0.01049380916700931,,,,0.01644212078889967,0.0343419818374235,0.009666461525048837,0.021485925509478195,0.031988157434436344,0.019834087593950483,,,,,,,,,,,,,,,,,,,,,,0.009558988911273407,,,,,,,,,,0.03114373299321498,0.01996171023929059,0.01371322004259261,0.031128640318234518,0.028093878027715367,0.021863473472331304,0.0239133582997275,0.025214535831143,0.025714795517034584,0.014990072364499174,,,0.012636480472131268
41,Chitinivibrionales,0.014840487244939677,0.022843596114841304,,0.04886048567686297,0.03856019123658773,0.029286940515240212,,0.019613876784028143,0.031988157434436344,0.019834087593950483,0.019904685716450824,,0.007271237122275537,,,,,,,,0.009427671417512945,0.0185439735388071,0.00787939133737624,,0.019152133516882913,,,0.014340694787641495,,0.009389774844349512,,0.03022817708791715,0.033723261001930425,0.019448481623930435,0.00929117682808958,0.019353278024377966,0.007245045403845623,0.008835039274156064,,,,0.03329405103022233,0.03218729060920221,0.029623941078750767,0.03327791628198609,0.03440783303194525,0.02524576458934144,0.025564455349927812,0.04030822192823123,0.03366857055346345,0.025963566944446705,0.03252374545859747,0.02198111900079195,0.02963517357759276
42,Chitinophagales,0.01049380916700931,,0.028684830978238953,0.017274790377088994,0.01644212078889967,0.023153359431506083,,0.019613876784028143,,0.011451215811497927,0.011491975656527783,0.07594084992563563,0.01625898048592805,0.007267012003282456,,,0.020595343141355752,0.016783627165933783,,,0.013332740780243988,0.008293117081146002,0.011143142092562557,0.009084529636467359,0.016586234162292005,,0.009836118442057921,,0.00625635734290564,0.013279146932508798,,0.04966996338993914,0.05915451299785417,0.01506472908770071,0.013139708280690917,0.018103333919550903,0.01774666440271826,0.0450500376622804,0.020224879596413357,0.01334599331679978,0.020981073118415402,,0.012624894069692605,0.01119679727828643,,0.019865371663225287,0.015459810352577657,0.012782227674963906,0.008404845277047667,,0.014990072364499174,,0.010361998869018972,
43,Chlamydiales,0.0277640093616765,0.01865171812386181,0.03703195755583136,0.03862760558023021,0.03288424157779934,0.014643470257620106,0.019332923050097674,0.037214714630056454,0.038233160925530994,0.011451215811497927,0.032504215663846085,,,,,,,0.008971226080325133,0.03403053909650287,,0.036513214393543304,0.029901258869498168,0.03151756534950496,0.032754737417755295,0.030282181982500447,0.030400155649195387,0.029508355326173765,0.0772270048802642,0.017695650810779315,0.10498087422691509,0.15487871524931632,0.027036903521793755,0.013227351223909677,0.012300299792710091,0.016092790328357795,0.0068424170646131256,0.014490090807691246,0.023375316742905553,0.018724600045839257,0.01334599331679978,0.012113428212804355,0.016647025515111165,0.021866957968882605,0.03166932513218965,0.016638958140993046,0.009932685831612643,0.02960328302465984,0.035005572163722715,0.030304100608736704,0.03504335928588575,0.02736800257557,0.029418834671779977,0.025381609944392862,0.02188702620658331
44,Chlorobiales,,,,,0.011626335106919263,0.017934515097395496,,0.019613876784028143,,,,,,,,,,,,,,0.008293117081146002,,,,,0.0069551860509332155,0.010140402531267877,,,0.011448964073041098,0.009558988911273407,,0.012300299792710091,,,,,,,,,0.012624894069692605,0.01371322004259261,,,0.008925725668681274,0.012782227674963906,0.014557619049601877,0.009719279136136016,0.014990072364499174,0.029418834671779977,0.012690804972196431,0.008935341032175406
45,Chloroflexales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012113428212804355,,,,,,,,,,0.008654522314815569,,,
46,Chromatiales,0.25009633646555024,0.27028907429661114,0.19734941348744825,0.28464116158489355,0.2607515081706083,0.21818279286701012,0.10455876804259023,0.24419079668847254,0.2396825850124529,0.24719777527247097,0.24378161747884564,,0.031694587810520564,0.03560094272544522,0.05947385954923102,0.050931657369836215,0.04902672300175766,0.05307448924342753,0.029471311362051025,0.07758756361897576,0.11034806479885773,0.11960503547799267,0.06204238943292096,0.1238964658137947,0.12300680470100438,0.07479075664178386,0.05942513566855364,0.24818104346261063,0.11416780806474769,0.24177530661563604,0.17920463357490934,0.11430888184142235,0.11340091401505047,0.05636705487074362,0.061630694799235095,0.06704172166245773,0.04224551122579387,0.06956716881190844,0.06349820815646218,0.06717335994404551,0.06744471391495184,0.19802264864872865,0.27224143122602806,0.28710562004053564,0.19687480773953944,0.21395660072289568,0.2200874731947139,0.23673016940553293,0.2326184233555688,0.2449181203955555,0.2294672783161934,0.2392008363279895,0.25998087899592925,0.2632515853809599
47,Chroococcales,0.01817581064219216,,0.011710533209110913,0.017274790377088994,0.020137403111005897,0.1321973695904842,0.19904462526796793,0.008771592358278379,0.012090387067242926,0.019834087593950483,0.016252107831923043,,0.029980078684054234,0.02055421386594025,0.05947385954923102,0.09971858370441206,0.038834951456310676,0.0411113225896519,0.07980868844676221,0.08623375570639065,0.06394157852605115,0.06582457617076257,0.039396956686881195,0.04450492432507318,0.05903084001910225,0.024159593890303782,0.029508355326173765,0.06250963935948975,0.013989640310266973,0.024843009105039036,0.028044120062407286,0.09017932103049162,0.08673754249013854,0.03135973433303502,0.11264953229850456,0.1250497349439829,0.06986868762222435,0.09139035687871654,0.04834670942795338,0.044263652286415635,0.08942631210744781,0.09848513109869263,0.01785429641688294,0.01939342176804102,0.09843740386976972,0.09932685831612643,0.12559609303272948,0.13097885766464137,0.0205875822958079,,,,0.014654079333861302,0.02188702620658331
48,Chroococcidiopsidales,,,,,,,0.009666461525048837,0.008771592358278379,,,,,0.007271237122275537,,,0.029405406092748724,,0.008971226080325133,,,0.009427671417512945,0.016586234162292005,0.01761885465169625,,,,,0.014340694787641495,,,,0.025290707444453497,0.031020888320672842,,0.020775702978579176,0.034212085323065626,0.010246041470127337,0.01975574840089336,0.010810652876933374,0.007705312834057299,0.02266214907579764,,,,,,0.008925725668681274,0.009038399867637334,,,,,,
49,Chrysiogenales,,,0.011710533209110913,,,0.014643470257620106,,0.012404904876685484,0.012090387067242926,0.016194464706281594,0.016252107831923043,,,,,,,,,,,,,,,,,0.010140402531267877,,,,,,,0.016092790328357795,,,,,,,0.011771224628320583,0.012624894069692605,0.01119679727828643,0.011765520133375292,,,0.012782227674963906,,0.013745136370813413,0.01223934283347277,0.013868171660681028,0.014654079333861302,0.008935341032175406
50,Chthoniobacterales,,,,,0.011626335106919263,0.014643470257620106,0.01674280249079432,0.008771592358278379,,,,,,,,,,,,,0.01885534283502589,0.016586234162292005,0.00787939133737624,0.012847465019672462,0.009576066758441457,0.017083412670546888,,0.05365796658364935,,0.045031778195340176,0.032382560534434064,,,0.008697625394052791,0.00929117682808958,0.011851414002486231,,0.02930251028042958,,0.010896957912251301,,,0.012624894069692605,0.020947289622255394,,0.028093878027715367,,,0.016809690554095334,0.009719279136136016,0.01223934283347277,,0.012690804972196431,
51,Chthonomonadales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0068424170646131256,,,,,,,,,,,,,,,,,,
52,Clostridiales,0.07567193405317224,0.0685307883445239,0.08028337086819043,0.1043660431552877,0.08221060394449835,0.11152134696450125,0.0896430763846905,0.20608575773180887,0.21996531334106956,0.19867116905079996,0.18918179541608002,0.11206815816655062,0.02181371136682661,0.016249532832646494,0.055062094581727776,0.05501247745901037,0.020595343141355752,0.023735633163877067,0.024063224962571104,0.03763549647474907,0.03999822234073196,0.044659802246833476,0.026132984642453623,0.04807081239217728,0.05156869769832952,0.0287556684383776,0.035464629394376807,0.13866791905043835,0.1251271468581128,0.14637210391840952,0.23574859918695845,0.09316949906249124,0.09446218206474964,0.04683814617769246,0.054176405131091676,0.06633969476033362,0.03320096897651447,0.12113995528918384,0.049540635120439304,0.05282496337833413,0.06352335345631575,0.13977554802004435,0.08278696673783416,0.08303767103554467,0.13821356674806778,0.12485192492334242,0.07781267237509736,0.09392980673923007,0.2050162124272389,0.16973991284453194,0.17244013549508516,0.1587284796831534,0.07399947329974094,0.0758188828327876
53,Coprothermobacterales,0.014840487244939677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007917331283047413,,,,,,,,,0.007327039666930651,
54,Coriobacteriales,0.01817581064219216,,0.011710533209110913,0.012215121419215743,0.01644212078889967,0.04513420655406655,0.05115010650650677,0.03282029334112215,0.04188232936727684,0.03435364743449378,0.03040490965998074,0.08985442539129097,,,,,,,,,,0.008293117081146002,,,,,0.0069551860509332155,0.017563692393356013,0.00625635734290564,0.009389774844349512,0.03029111170657988,0.009558988911273407,,,,0.0068424170646131256,0.007245045403845623,0.026505117822468192,0.010810652876933374,0.01334599331679978,0.014835859078602315,0.03329405103022233,0.00892714820844147,0.01770369094927965,0.031128640318234518,0.05348915018072392,0.02822562288286226,0.03381859562936185,0.03361938110819067,0.03636621257384117,0.04327261157407784,0.03797955224954439,0.020723997738037944,0.025272960944262537
55,Corynebacteriales,0.02098761833401862,0.013188756366162716,0.038839444749617424,0.017274790377088994,0.01644212078889967,0.04393041077286032,0.049289475943617884,0.09030907066834212,0.08966471027648797,0.08177803813761068,0.08126053915961522,0.37186038866861243,,0.007267012003282456,,0.029405406092748724,,,0.045018171715403635,0.018817748237374535,0.023092984435528104,0.02487935124343801,0.01761885465169625,0.03854239505901738,0.027085206967956136,0.023131050102961247,0.026023923263861343,0.05070201265633938,0.04597464941590075,0.045031778195340176,0.10176061855805064,0.033113308926626096,0.04387016097995668,0.01506472908770071,0.03716470731235832,0.04590032906063856,0.01774666440271826,0.06056997764459192,0.029606192210272646,0.030821251336229195,0.05484587890506152,0.03114373299321498,0.03680757499894765,0.015834662566094827,0.031128640318234518,0.02979805749483793,0.02677717700604382,0.009038399867637334,0.09582998036650306,0.0673371411069269,0.07544837634979754,0.08825650401533992,0.02198111900079195,0.032216830255265755
56,Cryptosporangiales,,,,,,,,,,,,0.02264118702704415,,,,,,,,,,,,,,0.012079796945151891,,,,,,,,,,,,,,,,,,,,,,,0.011886246180448265,,,,,
57,Cytophagales,0.12980125083196278,0.10384837147558863,0.15754911118614984,0.1440141575984093,0.13153696631119735,0.11941388616428163,0.04735579670923073,0.10077792362404878,0.1011554356448671,0.1068098304925652,0.09751264699153826,0.4904574466602512,0.11542731089593214,0.11163795669744633,0.05947385954923102,0.07496936973602296,0.14268872288057347,0.13123772338867148,0.08841393408615307,0.07040956669482475,0.07943897137625794,0.08040475325893355,0.13828275675960497,0.0871357472100776,0.09284341187634146,0.09663837556121513,0.09933992677987828,0.05269107718006804,0.0729610374068899,0.08077389739538905,0.07594383613707287,0.1806117771217805,0.16173107818196042,0.0748198026905319,0.08258178601371775,0.07432767460213491,0.05750576512784113,0.0630948006397507,0.0679438997792233,0.06492611998894479,0.08392429247366161,0.13369541156411896,0.11707845114837537,0.10533324181974679,0.13466253296726813,0.1332609643118094,0.09488176534255041,0.09038399867637334,0.10396219453272379,0.10779202007529987,0.10349303444755405,0.11007520005994688,0.13168302783840596,0.13432762997852937
58,Deferribacterales,0.025704477917313392,,0.011710533209110913,,0.01644212078889967,0.010354497119266696,,0.023207451982039166,0.012090387067242926,,,,,0.007267012003282456,,,0.006865114380451918,0.01418475390906605,,,,0.008293117081146002,,,,0.012079796945151891,,,,0.018779549688699024,0.019830187468537895,,,,,,,,0.017093143042280715,0.018874084751958935,,0.020388359123557322,0.00892714820844147,0.007917331283047413,0.02037847864848056,0.009932685831612643,0.019958529343686093,0.009038399867637334,0.022237130411043898,0.013745136370813413,0.01223934283347277,0.013868171660681028,0.017947508509112104,0.012636480472131268
59,Dehalococcoidales,,0.013188756366162716,,,0.01644212078889967,,,0.021485925509478195,0.036271161201728776,0.022902431622995854,0.025696838763768895,,,,,,,,,,,,,,,,,,,0.013279146932508798,0.016191280267217032,,0.009353149747562713,,,0.0068424170646131256,,,,,,,,0.007917331283047413,,0.014046939013857684,0.015459810352577657,0.012782227674963906,0.025214535831143,0.013745136370813413,0.028703803258001315,0.02402037792438639,,
60,Deinococcales,0.01049380916700931,,0.020283238501902712,,0.011626335106919263,,,0.008771592358278379,,,,,0.012594152129662143,,,,,,,,,,,0.012847465019672462,0.009576066758441457,,0.012046735616310667,,0.00625635734290564,0.009389774844349512,0.025600661939272764,0.03576646146995634,0.044856130401625664,0.019448481623930435,0.024582143274250946,0.03060021937375904,0.007245045403845623,0.008835039274156064,,,0.02266214907579764,,0.00892714820844147,0.007917331283047413,,0.014046939013857684,0.01262288229467072,0.009038399867637334,,0.009719279136136016,,,0.016383758769094352,0.008935341032175406
61,Desulfarculales,0.08262833600940864,0.055955154371585436,0.048283765353467636,0.05036423584117121,0.0569571771811174,0.07953440151897315,0.06484459521568646,0.15268618879074072,0.17183668643809014,0.12802848489764893,0.13885807018525487,0.10739657990297374,,,0.031790115128905165,0.020792762051726844,,0.008971226080325133,0.017015269548251433,0.018817748237374535,0.009427671417512945,0.032119104343426734,,0.025694930039344924,0.02533589118098853,0.006974274018039464,0.0069551860509332155,0.07788990978472432,0.037013109192210895,0.08239493986479737,0.10240264775709106,0.027036903521793755,0.02474610820719749,,0.013139708280690917,0.01530010968687952,,0.008835039274156064,,0.010896957912251301,,0.06658810206044466,0.07085704222965579,0.06234112886387538,0.06655583256397218,0.07693825361789226,0.08699721247081885,0.07615891099456956,0.15011533665093732,0.13537389358243707,0.1312523294820223,0.1304640463541404,0.08224581627887025,0.08286294385954351
62,Desulfobacterales,0.3613894804344197,0.1560514698041632,0.08605449293471686,0.35717482910990056,0.2980063520935046,0.5591428444404016,0.34879722317795886,0.30156933533562835,0.3157420265583676,0.28787910158757285,0.2956811863689172,0.1055914668065589,0.007271237122275537,0.014534024006564911,0.07108485844077643,0.06575248692937263,0.018163385372689037,0.015538619377310119,0.03804729936537234,0.05322462954123495,0.1278831570521023,0.1392651178145122,0.04169381992250833,0.12750744961382918,0.13777560848844175,0.034166825341093776,0.040555355282690636,0.2,0.0662110625699247,0.17211741593129531,0.14022060031203643,0.18584798541875705,0.16173107818196042,0.05145584575472954,0.07828884752254844,0.07495492348293785,0.01620041402307123,0.06956716881190844,0.021621305753866747,0.02669198663359956,0.06634797880872434,0.5538733325954082,0.33066619707172706,0.3373935217461452,0.5537299276539273,0.6111629294079912,0.4917256718868832,0.5203167454180714,0.3383928907594397,0.33654539058562144,0.34006876956338866,0.32449743666559017,0.3438248007899765,0.348936222003317
63,Desulfovibrionales,0.04326708361065426,0.054378635568226225,0.03312238977389035,0.04730896182852408,0.043501762633913664,0.03733367029516024,,0.04723647047033067,0.06510872693915075,0.05121139395905957,0.032504215663846085,,,0.012586834008898101,0.0224790059823499,0.020792762051726844,,0.012687229593911024,,0.018817748237374535,0.01632920589219732,0.0185439735388071,0.011143142092562557,0.025694930039344924,0.02872820027532437,0.006974274018039464,,0.035127384786712026,0.013989640310266973,0.035133320406504485,0.042838100994803695,0.027036903521793755,0.03622459320689449,0.017395250788105582,0.013139708280690917,0.022693730062446717,0.014490090807691246,0.023375316742905553,0.017093143042280715,,0.0085654872326904,0.0539425278816075,0.03787468220907782,0.040370626707837365,0.056425452343811695,0.051611749547917876,0.041865364344243164,0.035005572163722715,0.055114256210510096,0.0532346842555102,0.05046410329055477,0.06124018788015978,0.045757348054167576,0.04728138050137462
64,Desulfurellales,,,,,,0.017934515097395496,,0.017543184716556758,0.012090387067242926,0.022902431622995854,0.011491975656527783,,,,,,,,,,,,,0.009084529636467359,0.013542603483978068,,,,,,0.016191280267217032,,,,,,,,,,,,0.012624894069692605,,,0.026279416561381833,0.01785145133736255,,,0.009719279136136016,0.008654522314815569,,0.010361998869018972,0.008935341032175406
65,Desulfurobacteriales,,,,,,,,0.012404904876685484,0.012090387067242926,,0.011491975656527783,,,,,,,,,,,,,,,,,,,,,,0.009353149747562713,0.012300299792710091,,,,,,,,,,,,,,,0.016809690554095334,,0.008654522314815569,,,0.019980029950087342
66,Desulfuromonadales,0.17901097444732297,0.08236375710805029,0.07679110160554184,0.15402682043885452,0.13153696631119735,0.09433395825052023,0.021614865071895487,0.12559008982583206,0.141514352426524,0.1320618631311838,0.12588828594761015,,0.012594152129662143,0.012586834008898101,,0.046494029387639225,0.019417475728155338,0.010987463131972674,0.03804729936537234,0.026612314770617474,0.054972298515925985,0.05805181956802202,0.030516751427909158,0.05138986007868985,0.06206000557210218,0.017083412670546888,0.015552268806044984,0.05912819935419051,0.03753814405743384,0.08077389739538905,0.05490730281076529,0.040555355282690636,0.039682053671729035,0.012300299792710091,0.029381280920141778,0.021637622624980986,,0.055877694646747945,0.007644285958333447,0.010896957912251301,0.041962146236830804,0.13054919646553503,0.10524952514777293,0.1004596718983738,0.1299544174281153,0.120017099544647,0.0944610015604654,0.11539456470419641,0.13128788020221424,0.14740016619057672,0.12923957868615119,0.14006166817310106,0.14150864049495054,0.12917672679901357
67,Dictyoglomales,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069551860509332155,,,,0.011448964073041098,,,,,,,,,,,,,,,,,,,,,,,
68,Eggerthellales,,,,,,0.017934515097395496,,0.012404904876685484,,0.011451215811497927,,,,,,,,,,,,,,,,,,,,,0.016191280267217032,,,,,,,,,0.007705312834057299,,0.016647025515111165,,,0.011765520133375292,,,0.009038399867637334,0.011886246180448265,,0.008654522314815569,,,
69,Elusimicrobiales,,,,,,,,,,,,,,,,,,,,,,,,0.009084529636467359,,0.006974274018039464,,,,,,,,,,,,,0.007644285958333447,,,0.020388359123557322,,,0.02037847864848056,,,0.012782227674963906,,,0.008654522314815569,0.009806278223926658,,
70,Endomicrobiales,0.014840487244939677,0.013188756366162716,,,,,,0.008771592358278379,0.017098389364835216,,,,,,,,,,,,,,0.00787939133737624,,,,,,,,,,,,,,,,,,,,0.012624894069692605,,,0.017203916515972625,0.015459810352577657,0.009038399867637334,0.011886246180448265,0.016834285276731725,0.017309044629631138,0.016984972116997264,,0.008935341032175406
71,Enterobacterales,0.029680974489879355,0.01865171812386181,0.04684213283644365,0.03862760558023021,0.03856019123658773,0.046306718863012165,0.021614865071895487,0.029092080666358055,0.012090387067242926,0.041287945774759756,0.03447592696958335,0.11980590052172131,0.010283082153552779,0.012586834008898101,0.0224790059823499,0.04158552410345369,0.011890726906714456,0.008971226080325133,0.04167872822913285,0.032593296031172385,0.036513214393543304,0.03317246832458401,0.022286284185125113,0.045422648182336794,0.04282547245790231,0.034166825341093776,0.035464629394376807,0.020280805062535753,0.10068654262289224,0.018779549688699024,0.03029111170657988,0.0438047902531539,0.04182855727857045,0.02884675999914014,0.024582143274250946,0.02821200829192866,0.01774666440271826,0.05860502056085916,0.02860229902261066,0.03445920656970735,0.04367558654291821,0.020388359123557322,0.03992342047858118,0.03713557542574865,0.02037847864848056,0.03294299206393834,0.03456918686761863,0.025564455349927812,0.030304100608736704,0.027490272741626826,0.02736800257557,0.03396994423399453,0.027415272092956747,0.03460642701029914
72,Entomoplasmatales,,,,,,0.017934515097395496,0.025575053253253384,0.008771592358278379,0.02094116468363842,0.011451215811497927,,,,,0.055062094581727776,0.029405406092748724,,0.010987463131972674,0.029471311362051025,,0.03265841178439464,0.026225138878868803,,,0.019152133516882913,0.006974274018039464,,,,0.009389774844349512,0.016191280267217032,0.037021804859943275,0.026454702447819355,,0.020775702978579176,0.023702828004972462,0.012548786742603993,0.030605473819409514,0.007644285958333447,0.015410625668114597,0.02266214907579764,0.020388359123557322,,0.01371322004259261,0.02037847864848056,0.017203916515972625,0.008925725668681274,0.015654967789871677,0.008404845277047667,0.02380727455121172,0.017309044629631138,0.0259449734676181,0.007327039666930651,
73,Erysipelotrichales,0.014840487244939677,0.013188756366162716,0.011710533209110913,,0.020137403111005897,0.017934515097395496,0.037438044503268895,0.07017273886622703,0.05923055821497988,0.059502262781851445,0.05745987828263891,,,,,0.020792762051726844,0.009708737864077669,,0.017015269548251433,,0.021080914159090743,0.016586234162292005,0.00787939133737624,0.012847465019672462,0.013542603483978068,,0.0069551860509332155,0.03206676838974329,0.013989640310266973,0.02816932453304854,0.03966037493707579,0.019117977822546813,0.013227351223909677,0.008697625394052791,0.022758642338790165,0.03135589413504719,0.007245045403845623,0.03851104335825922,,0.01334599331679978,0.0256964616980712,0.023542449256641167,,0.015834662566094827,0.023531040266750583,0.019865371663225287,0.021863473472331304,0.012782227674963906,0.06776202895812802,0.05583300787672335,0.05608771499090426,0.05371119788416327,0.020723997738037944,
74,Ferrovales,,0.01865171812386181,,,,,0.019332923050097674,0.008771592358278379,,,,,,,,,,,,,,,,,,,,,,,,0.009558988911273407,,0.008697625394052791,,,,,,,,0.016647025515111165,,0.007917331283047413,0.016638958140993046,,,0.0239133582997275,,,0.008654522314815569,,,0.012636480472131268
75,Fibrobacterales,0.01049380916700931,,,,0.0284785885905587,0.017934515097395496,,0.019613876784028143,,0.022902431622995854,,,,,,,,,,,0.009427671417512945,0.008293117081146002,0.00787939133737624,,0.013542603483978068,0.006974274018039464,0.009836118442057921,,,0.009389774844349512,0.011448964073041098,0.016556654463313048,0.018706299495125426,0.017395250788105582,0.00929117682808958,,0.007245045403845623,,,,0.012113428212804355,,0.012624894069692605,,,0.009932685831612643,,0.015654967789871677,0.02377249236089653,0.013745136370813413,0.008654522314815569,0.02402037792438639,,0.008935341032175406
76,Fimbriimonadales,,,,,,,,,,0.011451215811497927,,,,,,,,,,,,,,,0.013542603483978068,,,,,,,,,,,,,0.012494632365610452,,,,,,,,0.009932685831612643,,,,,,0.009806278223926658,0.007327039666930651,
77,Flavobacteriales,0.20483098336825142,0.1784141891524818,0.7216007378005479,0.2530034447626605,0.19968886314820636,0.24437490685470675,0.04533972347881589,0.1283173338055262,0.13678711491868173,0.14164371699764702,0.13742404135413308,0.09998077477632912,0.37936072627897316,0.35400121014021285,0.474727655229519,0.45979750801709324,0.2711502921120183,0.26132305376790527,0.2574877513516331,0.2069952306111199,0.44159357836630686,0.4562721984952292,0.594202240174879,0.3989960165752058,0.3892173456266236,0.43195480160532357,0.46355154078025923,0.07312348256066231,0.5316799563776858,0.07212422911911888,0.07149875771987683,0.5802707827269522,0.5669274213477606,0.9234650259399112,0.3568344169288781,0.33792120274824367,0.48482293473302945,0.5258889682542724,0.5992359614621736,0.649261199889448,0.24181388403502735,0.2570874264767372,0.15097177513941873,0.15433719955117128,0.2566933440278829,0.27579976264775646,0.24638883290232028,0.24802133404604906,0.11307562853122241,0.1256007667837403,0.1042142489881201,0.10875688663446631,0.17706591429174823,0.1867892383433217
78,Frankiales,0.014840487244939677,0.01865171812386181,0.011710533209110913,0.021157210918704518,,,0.009666461525048837,0.012404904876685484,0.012090387067242926,0.016194464706281594,0.028149476494978783,,,,,,,,,,,,,0.012847465019672462,,,,0.017563692393356013,0.013989640310266973,0.009389774844349512,0.011448964073041098,,0.009353149747562713,,,0.009676639012188983,,0.015302736909704757,,,,,0.015462274263718104,,,0.009932685831612643,0.01262288229467072,,,0.013745136370813413,0.019352100208716447,0.009806278223926658,,0.012636480472131268
79,Fusobacteriales,0.04808867483624166,,0.1410134932055971,0.05729399801284626,0.034879005320757786,,0.025575053253253384,0.03922775356805629,0.06945398592867018,0.05725607905748963,0.04299903560387349,,0.010283082153552779,,0.0899160239293996,,0.006865114380451918,,0.045018171715403635,0.04207776424224631,0.05734628644641124,0.053101858986154334,0.01364750612905373,0.04975801806217379,0.03176022040514521,0.00986311290401771,0.017036656890909548,0.017563692393356013,,0.018779549688699024,0.025600661939272764,0.13314130909351352,0.11606953592933503,0.05145584575472954,0.07315879950321343,0.06977923626520519,0.020492082940254674,0.03748389709683135,,0.007705312834057299,0.03634028463841306,0.0424417539724144,0.04373391593776521,0.030663692205649636,0.04242118612338853,0.03846912680894613,0.02524576458934144,0.0239133582997275,0.03565873854134479,0.02380727455121172,0.04239832727765772,0.03922511289570663,0.031085996607056913,0.032216830255265755
80,Gaiellales,0.02098761833401862,0.03956626909848815,0.054927269519949466,0.027313841846780106,0.025997275628263757,0.010354497119266696,0.01674280249079432,0.04385796179139189,0.02418077413448585,0.042846526228633774,0.032504215663846085,,,,,,,,,,,,0.00787939133737624,0.012847465019672462,0.013542603483978068,0.00986311290401771,0.015552268806044984,0.1250192787189795,0.02167265757643838,0.12527522161109533,0.18246646184937548,0.009558988911273407,0.016200130573578636,,,,,0.015302736909704757,,0.01334599331679978,0.012113428212804355,,0.026781444625324412,0.023751993849142245,,0.014046939013857684,0.008925725668681274,0.009038399867637334,0.05181094591862031,0.030735059285143546,0.034618089259262276,0.03535703895783351,0.012690804972196431,0.032216830255265755
81,Gemmatales,0.01049380916700931,,,,0.011626335106919263,,,,0.017098389364835216,,,,,,,,,,,,,0.014364100137662185,,,,,,0.010140402531267877,,0.009389774844349512,0.042838100994803695,,0.009353149747562713,,0.016092790328357795,0.013684834129226251,,0.015302736909704757,0.017093143042280715,,0.012113428212804355,,,,,,,,0.011886246180448265,0.013745136370813413,,,,
82,Gemmatimonadales,0.15705695434054595,0.15323950129000574,0.13954710854016256,0.1569060756064603,0.1564163415737863,0.11436915883372617,0.021614865071895487,0.18482891989598002,0.17645339004908864,0.18178241547932525,0.19057285676300406,,0.010283082153552779,0.007267012003282456,,0.020792762051726844,0.06933425658779466,0.0668341290421965,0.024063224962571104,0.04609388128972516,0.09521481403842699,0.1032484750146331,0.05401838547044355,0.10397719419073032,0.08457353165054621,0.042422852672962856,0.043988458942361676,0.07919907558339795,0.08486535998386972,0.10025536078207486,0.1004642520134675,0.03576646146995634,0.03622459320689449,0.01506472908770071,0.01858235365617916,0.03352086083122886,0.022910845227486605,0.09798532560558879,0.057713093361282525,0.058681914253881584,0.12022234231654406,0.10528503378937808,0.16772588715766076,0.16851086906909332,0.10523401123547818,0.12083633840351479,0.10409095400133281,0.1361772249018851,0.16210678510405757,0.17250009241078854,0.16557076093965525,0.17125928659358225,0.15334357992097206,0.163543593534042
83,Geodermatophilales,0.01049380916700931,,0.020283238501902712,0.012215121419215743,,,0.009666461525048837,0.02480980975337097,0.017098389364835216,0.03435364743449378,0.022983951313055567,0.3754616108848385,,,,0.04158552410345369,,,,0.026612314770617474,0.01632920589219732,0.008293117081146002,0.011143142092562557,0.02403540619608864,0.009576066758441457,,,,0.008847825405389658,0.013279146932508798,,0.021374549001774042,0.03499628184257085,0.01506472908770071,0.016092790328357795,0.0068424170646131256,,0.015302736909704757,,,0.027086448924394324,,0.01996171023929059,,,0.009932685831612643,0.008925725668681274,,0.026578454456779553,0.009719279136136016,0.01223934283347277,0.016984972116997264,0.010361998869018972,0.012636480472131268
84,Gloeobacterales,,,,,0.011626335106919263,0.014643470257620106,,0.012404904876685484,,,0.011491975656527783,,0.010283082153552779,0.016249532832646494,,0.046494029387639225,,0.008971226080325133,0.045018171715403635,0.026612314770617474,,0.011728238650504652,0.01761885465169625,0.012847465019672462,0.013542603483978068,0.00986311290401771,0.0069551860509332155,,,,,,0.016200130573578636,0.012300299792710091,0.030815347399617547,0.03060021937375904,0.01774666440271826,0.023375316742905553,0.007644285958333447,0.017229603284853675,0.012113428212804355,,0.015462274263718104,,,,,,,,,,,
